transaction_id,store,customer_id,customer_city,customer_gender,product_id,product_price,quantity,total,created_at
135644,Ofline store,149629,Bogor,Male,39,1888,88,166144,08/06/2018
106758,Ofline store,244728,Bogor,Male,39,1888,88,166144,21/05/2018
144080,Ofline store,242732,Jakarta,Male,39,1888,88,166144,24/06/2018
273100,Ofline store,262255,Depok,Male,39,1888,88,166144,01/09/2018
173516,Ofline store,199978,Jakarta,Male,39,1888,88,166144,09/07/2018
549685,Ofline store,250446,Depok,Male,39,1888,88,166144,19/11/2018
142242,Ofline store,288856,Jakarta,Female,39,1888,88,166144,19/06/2018
287849,Ofline store,290407,Jakarta,Male,39,1888,88,166144,06/09/2018
648670,Ofline store,298787,Depok,Female,39,1888,88,166144,03/12/2018
490123,Ofline store,319979,Tangerang,Male,39,1888,88,166144,07/11/2018
726315,Ofline store,398268,Depok,Female,39,1888,88,166144,13/12/2018
726301,Ofline store,398268,Depok,Female,39,1888,88,166144,13/12/2018
499334,Ofline store,390507,Bogor,Female,39,1888,88,166144,08/11/2018
521679,Ofline store,299667,Tangerang,Female,39,1888,88,166144,14/11/2018
539380,Ofline store,329820,Depok,Female,39,1888,88,166144,17/11/2018
393571,Ofline store,197574,Tangerang,Female,39,1888,88,166144,18/10/2018
728617,Ofline store,181303,Tangerang,Female,39,1888,88,166144,13/12/2018
291927,Ofline store,166437,Jakarta,Male,39,1888,88,166144,08/09/2018
771870,Ofline store,434283,Bogor,Female,39,1888,88,166144,27/12/2018
740737,Ofline store,433829,Depok,Female,39,1888,88,166144,15/12/2018
270922,Ofline store,188157,Bogor,Female,77,1596,64,102144,31/08/2018
487010,Ofline store,11356,Depok,Male,77,1596,64,102144,06/11/2018
781218,Ofline store,357954,Tangerang,Female,34,1088,96,104448,30/12/2018
171820,Ofline store,286022,Depok,Male,34,1088,96,104448,08/07/2018
429369,Ofline store,261926,Jakarta,Male,34,1088,96,104448,26/10/2018
336150,Ofline store,315278,Depok,Female,34,1088,96,104448,27/09/2018
327093,Ofline store,225704,Depok,Female,34,1088,96,104448,24/09/2018
195980,Ofline store,304818,Jakarta,Female,34,1088,36,39168,23/07/2018
519060,Ofline store,360718,Tangerang,Female,34,1088,36,39168,13/11/2018
273040,Ofline store,156779,Depok,Female,34,1088,36,39168,01/09/2018
263889,Ofline store,186646,Tangerang,Male,34,1088,36,39168,28/08/2018
217234,Ofline store,331865,Jakarta,Female,34,1088,36,39168,01/08/2018
515899,Ofline store,401001,Depok,Male,36,1240,32,39680,12/11/2018
230928,Ofline store,314733,Depok,Male,36,1240,32,39680,07/08/2018
682490,Ofline store,420764,Bogor,Female,39,1888,56,105728,07/12/2018
317723,Ofline store,214176,Bogor,Male,39,1888,56,105728,19/09/2018
204577,Ofline store,332061,Jakarta,Male,39,1888,56,105728,27/07/2018
467201,Ofline store,374789,Jakarta,Female,39,1888,56,105728,02/11/2018
310485,Ofline store,290674,Bogor,Male,39,1888,56,105728,17/09/2018
286471,Ofline store,201486,Tangerang,Female,39,1888,56,105728,06/09/2018
535574,Ofline store,152296,Depok,Male,39,1888,56,105728,16/11/2018
639810,Ofline store,235402,Tangerang,Female,39,1888,56,105728,02/12/2018
287959,Ofline store,288469,Jakarta,Male,39,1888,56,105728,06/09/2018
729324,Ofline store,433615,Tangerang,Male,39,1888,56,105728,13/12/2018
286903,Ofline store,182640,Jakarta,Female,39,1888,56,105728,06/09/2018
774377,Ofline store,322915,Jakarta,Male,39,1888,56,105728,28/12/2018
748594,Ofline store,433989,Depok,Male,39,1888,56,105728,17/12/2018
413252,Ofline store,219129,Tangerang,Female,39,1888,56,105728,23/10/2018
262296,Ofline store,339016,Tangerang,Male,39,1888,56,105728,27/08/2018
680322,Ofline store,219129,Tangerang,Female,39,1888,56,105728,07/12/2018
611251,Ofline store,277288,Bogor,Male,39,1888,56,105728,28/11/2018
306806,Ofline store,176871,Bogor,Male,39,1888,56,105728,15/09/2018
206220,Ofline store,60130,Depok,Male,39,1888,56,105728,28/07/2018
636703,Ofline store,417879,Depok,Male,39,1888,56,105728,01/12/2018
578266,Ofline store,387533,Jakarta,Female,39,1888,56,105728,24/11/2018
282432,Ofline store,178099,Tangerang,Male,39,1888,56,105728,04/09/2018
778743,Ofline store,440986,Depok,Female,39,1888,56,105728,29/12/2018
496558,Ofline store,182740,Depok,Female,39,1888,56,105728,08/11/2018
777470,Ofline store,440867,Tangerang,Female,39,1888,56,105728,29/12/2018
239900,Ofline store,196324,Tangerang,Male,39,1888,56,105728,12/08/2018
777398,Ofline store,440854,Tangerang,Female,39,1888,56,105728,29/12/2018
278297,Ofline store,333280,Depok,Female,39,1888,56,105728,03/09/2018
781418,Ofline store,441175,Tangerang,Male,39,1888,56,105728,30/12/2018
284522,Ofline store,177906,Jakarta,Female,35,1656,64,105984,05/09/2018
233913,Ofline store,326547,Depok,Male,35,1656,64,105984,08/08/2018
173612,Ofline store,310900,Bogor,Male,35,1656,64,105984,09/07/2018
335180,Ofline store,366070,Bogor,Male,35,1656,64,105984,27/09/2018
734087,Ofline store,401108,Jakarta,Male,35,1656,64,105984,14/12/2018
482305,Ofline store,42659,Depok,Female,34,1088,100,108800,05/11/2018
312231,Ofline store,318352,Jakarta,Male,34,1088,100,108800,18/09/2018
607753,Ofline store,399415,Bogor,Male,34,1088,100,108800,28/11/2018
386529,Ofline store,273531,Jakarta,Female,34,1088,100,108800,16/10/2018
246740,Ofline store,326564,Bogor,Female,34,1088,100,108800,16/08/2018
328768,Ofline store,355991,Depok,Male,34,1088,40,43520,24/09/2018
199393,Ofline store,208843,Depok,Female,34,1088,40,43520,24/07/2018
591585,Ofline store,415741,Depok,Male,34,1088,40,43520,26/11/2018
322329,Ofline store,289602,Bogor,Female,34,1088,40,43520,21/09/2018
694923,Ofline store,222422,Depok,Female,34,1088,40,43520,08/12/2018
540747,Ofline store,189487,Bogor,Female,39,1888,24,45312,17/11/2018
143537,Ofline store,301170,Tangerang,Female,53,472,96,45312,23/06/2018
781200,Ofline store,441163,Tangerang,Female,39,1888,24,45312,30/12/2018
567769,Ofline store,180830,Bogor,Female,39,1888,24,45312,22/11/2018
144193,Ofline store,306132,Jakarta,Female,39,1888,24,45312,24/06/2018
771997,Ofline store,434350,Depok,Female,39,1888,24,45312,27/12/2018
253408,Ofline store,304187,Depok,Male,39,1888,24,45312,21/08/2018
696208,Ofline store,430764,Bogor,Male,39,1888,24,45312,09/12/2018
733255,Ofline store,376557,Depok,Male,39,1888,24,45312,14/12/2018
267417,Ofline store,117916,Depok,Female,39,1888,24,45312,30/08/2018
514949,Ofline store,400893,Bogor,Male,39,1888,24,45312,12/11/2018
581721,Ofline store,414208,Depok,Male,39,1888,24,45312,24/11/2018
584499,Ofline store,414442,Tangerang,Male,39,1888,24,45312,25/11/2018
310477,Ofline store,186157,Jakarta,Female,39,1888,24,45312,17/09/2018
237297,Ofline store,204454,Tangerang,Female,39,1888,24,45312,10/08/2018
451473,Ofline store,195966,Tangerang,Male,39,1888,24,45312,30/10/2018
285628,Ofline store,201486,Tangerang,Female,39,1888,24,45312,05/09/2018
749447,Ofline store,434127,Bogor,Female,39,1888,24,45312,17/12/2018
363886,Ofline store,152228,Depok,Male,53,472,96,45312,08/10/2018
435420,Ofline store,186777,Depok,Male,39,1888,24,45312,27/10/2018
400954,Ofline store,381145,Jakarta,Male,39,1888,24,45312,20/10/2018
399798,Ofline store,98023,Bogor,Female,39,1888,24,45312,19/10/2018
194046,Ofline store,327719,Tangerang,Female,39,1888,24,45312,22/07/2018
172352,Ofline store,186777,Depok,Male,39,1888,24,45312,08/07/2018
106497,Ofline store,300826,Depok,Female,39,1888,24,45312,21/05/2018
350306,Ofline store,135225,Bogor,Female,39,1888,24,45312,02/10/2018
312246,Ofline store,238631,Depok,Female,39,1888,24,45312,18/09/2018
186893,Ofline store,258916,Jakarta,Male,39,1888,24,45312,17/07/2018
728622,Ofline store,181303,Tangerang,Female,39,1888,24,45312,13/12/2018
743189,Ofline store,394207,Depok,Female,39,1888,24,45312,15/12/2018
491051,Ofline store,291084,Jakarta,Female,39,1888,24,45312,07/11/2018
181427,Ofline store,295682,Depok,Female,39,1888,24,45312,14/07/2018
609731,Ofline store,292367,Depok,Male,53,472,96,45312,28/11/2018
457164,Ofline store,251791,Depok,Male,39,1888,24,45312,31/10/2018
629803,Ofline store,192910,Jakarta,Female,39,1888,24,45312,01/12/2018
247157,Ofline store,150328,Depok,Female,39,1888,24,45312,16/08/2018
773059,Ofline store,250386,Jakarta,Male,53,472,96,45312,27/12/2018
282321,Ofline store,209544,Tangerang,Female,39,1888,24,45312,04/09/2018
266389,Ofline store,126270,Jakarta,Female,39,1888,24,45312,29/08/2018
103517,Ofline store,249861,Depok,Male,39,1888,24,45312,19/05/2018
204822,Ofline store,227439,Depok,Female,39,1888,24,45312,27/07/2018
285928,Ofline store,289071,Bogor,Female,39,1888,24,45312,05/09/2018
661625,Ofline store,425511,Jakarta,Male,39,1888,24,45312,05/12/2018
171894,Ofline store,149405,Bogor,Male,39,1888,24,45312,08/07/2018
727544,Ofline store,141873,Tangerang,Female,39,1888,24,45312,13/12/2018
134320,Ofline store,218858,Jakarta,Female,34,1088,44,47872,07/06/2018
354986,Ofline store,289877,Bogor,Male,39,1888,96,181248,04/10/2018
200383,Ofline store,239553,Jakarta,Male,39,1888,96,181248,25/07/2018
266382,Ofline store,134973,Bogor,Male,39,1888,96,181248,29/08/2018
440671,Ofline store,185122,Jakarta,Female,39,1888,96,181248,28/10/2018
297014,Ofline store,196324,Tangerang,Male,39,1888,96,181248,11/09/2018
141426,Ofline store,306855,Bogor,Female,39,1888,96,181248,16/06/2018
294910,Ofline store,310725,Bogor,Male,39,1888,96,181248,10/09/2018
373201,Ofline store,356623,Depok,Male,39,1888,96,181248,12/10/2018
357623,Ofline store,355991,Depok,Male,39,1888,96,181248,05/10/2018
573251,Ofline store,176513,Tangerang,Female,39,1888,96,181248,23/11/2018
496708,Ofline store,191464,Tangerang,Male,39,1888,96,181248,08/11/2018
487527,Ofline store,347874,Bogor,Female,39,1888,96,181248,06/11/2018
679561,Ofline store,154422,Depok,Male,39,1888,96,181248,07/12/2018
482524,Ofline store,214176,Bogor,Male,39,1888,96,181248,05/11/2018
544813,Ofline store,293185,Depok,Female,39,1888,96,181248,18/11/2018
565642,Ofline store,304510,Bogor,Male,39,1888,96,181248,22/11/2018
333126,Ofline store,288856,Jakarta,Female,39,1888,96,181248,26/09/2018
638317,Ofline store,189487,Bogor,Female,39,1888,96,181248,02/12/2018
199096,Ofline store,148709,Depok,Male,39,1888,96,181248,24/07/2018
196917,Ofline store,108802,Tangerang,Male,39,1888,96,181248,23/07/2018
284864,Ofline store,262255,Depok,Male,39,1888,96,181248,05/09/2018
243300,Ofline store,333233,Bogor,Female,39,1888,96,181248,14/08/2018
238271,Ofline store,332926,Depok,Female,39,1888,96,181248,11/08/2018
169760,Ofline store,198477,Tangerang,Female,39,1888,96,181248,06/07/2018
747444,Ofline store,433988,Tangerang,Male,39,1888,96,181248,17/12/2018
340849,Ofline store,366298,Bogor,Male,39,1888,96,181248,29/09/2018
101257,Ofline store,304187,Depok,Male,39,1888,96,181248,16/05/2018
334927,Ofline store,365754,Jakarta,Male,39,1888,96,181248,27/09/2018
224663,Ofline store,201334,Depok,Male,39,1888,96,181248,04/08/2018
248053,Ofline store,290057,Jakarta,Male,39,1888,96,181248,17/08/2018
453352,Ofline store,390845,Tangerang,Male,39,1888,96,181248,31/10/2018
579022,Ofline store,413650,Tangerang,Male,39,1888,96,181248,24/11/2018
186671,Ofline store,269979,Bogor,Female,39,1888,96,181248,17/07/2018
679513,Ofline store,379081,Jakarta,Male,39,1888,96,181248,07/12/2018
139988,Ofline store,181338,Jakarta,Female,39,1888,96,181248,11/06/2018
315032,Ofline store,189714,Depok,Female,39,1888,96,181248,19/09/2018
255074,Ofline store,321038,Depok,Female,34,1088,48,52224,22/08/2018
172322,Ofline store,331865,Jakarta,Female,34,1088,48,52224,08/07/2018
512596,Ofline store,393437,Bogor,Female,34,1088,48,52224,12/11/2018
284821,Ofline store,350235,Tangerang,Female,34,1088,48,52224,05/09/2018
587917,Ofline store,395972,Depok,Male,34,1088,48,52224,25/11/2018
101079,Ofline store,176713,Bogor,Male,34,1088,48,52224,15/05/2018
661172,Ofline store,416471,Tangerang,Male,34,1088,48,52224,04/12/2018
319208,Ofline store,268697,Depok,Female,34,1088,48,52224,20/09/2018
268823,Ofline store,271970,Depok,Male,34,1088,48,52224,30/08/2018
774369,Ofline store,353722,Jakarta,Male,35,1656,32,52992,28/12/2018
360486,Ofline store,309618,Tangerang,Female,35,1656,32,52992,06/10/2018
330415,Ofline store,124548,Depok,Female,35,1656,32,52992,25/09/2018
173583,Ofline store,310900,Bogor,Male,35,1656,32,52992,09/07/2018
481932,Ofline store,387534,Bogor,Male,39,1888,64,120832,05/11/2018
263431,Ofline store,101424,Bogor,Female,39,1888,64,120832,28/08/2018
614129,Ofline store,206431,Depok,Male,39,1888,64,120832,29/11/2018
741183,Ofline store,415195,Depok,Female,39,1888,64,120832,15/12/2018
601318,Ofline store,417359,Jakarta,Male,39,1888,64,120832,27/11/2018
143816,Ofline store,266498,Depok,Male,39,1888,64,120832,23/06/2018
347909,Ofline store,191315,Tangerang,Male,39,1888,64,120832,02/10/2018
169839,Ofline store,330831,Tangerang,Female,39,1888,64,120832,06/07/2018
533777,Ofline store,146275,Bogor,Male,39,1888,64,120832,16/11/2018
268617,Ofline store,332974,Depok,Female,39,1888,64,120832,30/08/2018
205177,Ofline store,289121,Depok,Male,39,1888,64,120832,27/07/2018
430325,Ofline store,387443,Jakarta,Male,39,1888,64,120832,26/10/2018
546035,Ofline store,176921,Tangerang,Female,39,1888,64,120832,18/11/2018
352886,Ofline store,301877,Jakarta,Male,39,1888,64,120832,03/10/2018
339611,Ofline store,192456,Depok,Male,39,1888,64,120832,29/09/2018
230385,Ofline store,306673,Bogor,Female,39,1888,64,120832,07/08/2018
604233,Ofline store,417825,Depok,Male,39,1888,64,120832,28/11/2018
656246,Ofline store,425224,Jakarta,Male,39,1888,64,120832,04/12/2018
544792,Ofline store,293185,Depok,Female,39,1888,64,120832,18/11/2018
251333,Ofline store,249862,Depok,Female,39,1888,64,120832,20/08/2018
368861,Ofline store,372147,Depok,Female,39,1888,64,120832,10/10/2018
573845,Ofline store,412479,Bogor,Male,39,1888,64,120832,23/11/2018
287144,Ofline store,136068,Jakarta,Male,39,1888,64,120832,06/09/2018
101510,Ofline store,293027,Bogor,Female,39,1888,64,120832,17/05/2018
341020,Ofline store,348952,Bogor,Male,39,1888,64,120832,29/09/2018
462957,Ofline store,294672,Depok,Female,39,1888,64,120832,01/11/2018
556054,Ofline store,406819,Depok,Female,39,1888,64,120832,20/11/2018
484573,Ofline store,101116,Jakarta,Male,39,1888,64,120832,05/11/2018
179341,Ofline store,294103,Jakarta,Male,39,1888,64,120832,13/07/2018
730104,Ofline store,419102,Tangerang,Female,39,1888,64,120832,13/12/2018
751879,Ofline store,434350,Depok,Female,39,1888,64,120832,18/12/2018
142015,Ofline store,220969,Depok,Female,39,1888,64,120832,19/06/2018
515580,Ofline store,374915,Depok,Male,39,1888,64,120832,12/11/2018
232927,Ofline store,308264,Jakarta,Female,39,1888,64,120832,08/08/2018
285122,Ofline store,147536,Depok,Male,39,1888,64,120832,05/09/2018
696046,Ofline store,430745,Depok,Female,39,1888,64,120832,08/12/2018
194049,Ofline store,327719,Tangerang,Female,39,1888,64,120832,22/07/2018
256784,Ofline store,290526,Jakarta,Male,50,884,64,56576,24/08/2018
314955,Ofline store,258916,Jakarta,Male,50,884,64,56576,18/09/2018
774662,Ofline store,204886,Jakarta,Male,50,884,64,56576,28/12/2018
515446,Ofline store,390832,Depok,Female,50,884,64,56576,12/11/2018
231302,Ofline store,139506,Tangerang,Female,50,884,64,56576,07/08/2018
747362,Ofline store,433986,Jakarta,Male,50,884,64,56576,17/12/2018
331225,Ofline store,150404,Depok,Male,50,884,64,56576,25/09/2018
231824,Ofline store,286012,Tangerang,Female,50,884,64,56576,07/08/2018
190959,Ofline store,98301,Bogor,Male,50,884,64,56576,20/07/2018
245351,Ofline store,337986,Bogor,Male,50,884,64,56576,15/08/2018
101832,Ofline store,245488,Depok,Male,50,884,64,56576,18/05/2018
172516,Ofline store,223161,Jakarta,Female,50,884,64,56576,08/07/2018
214003,Ofline store,180579,Tangerang,Male,50,884,64,56576,31/07/2018
245726,Ofline store,319979,Tangerang,Male,50,884,64,56576,15/08/2018
268462,Ofline store,290081,Bogor,Female,50,884,64,56576,30/08/2018
330781,Ofline store,274895,Bogor,Female,50,884,64,56576,25/09/2018
777583,Ofline store,440884,Depok,Female,50,884,64,56576,29/12/2018
629785,Ofline store,182859,Depok,Male,50,884,64,56576,01/12/2018
278453,Ofline store,347953,Bogor,Male,50,884,64,56576,03/09/2018
177988,Ofline store,285696,Bogor,Female,34,1088,52,56576,12/07/2018
252512,Ofline store,154949,Depok,Male,50,884,64,56576,21/08/2018
620714,Ofline store,415922,Tangerang,Female,50,884,64,56576,30/11/2018
281855,Ofline store,97241,Tangerang,Female,50,884,64,56576,04/09/2018
194658,Ofline store,132856,Tangerang,Female,50,884,64,56576,22/07/2018
612740,Ofline store,415958,Depok,Female,50,884,64,56576,29/11/2018
513230,Ofline store,332926,Depok,Female,50,884,64,56576,12/11/2018
655016,Ofline store,414157,Bogor,Female,50,884,64,56576,04/12/2018
294437,Ofline store,157930,Tangerang,Male,50,884,64,56576,10/09/2018
169927,Ofline store,178118,Depok,Male,50,884,64,56576,06/07/2018
264495,Ofline store,333233,Bogor,Female,50,884,64,56576,28/08/2018
725058,Ofline store,41956,Depok,Female,50,884,64,56576,13/12/2018
646697,Ofline store,124222,Tangerang,Male,50,884,64,56576,03/12/2018
493571,Ofline store,380351,Tangerang,Female,50,884,64,56576,07/11/2018
282094,Ofline store,296798,Depok,Male,50,884,64,56576,04/09/2018
533667,Ofline store,168568,Jakarta,Female,50,884,64,56576,16/11/2018
695028,Ofline store,90153,Tangerang,Female,50,884,64,56576,08/12/2018
171182,Ofline store,173705,Depok,Male,50,884,64,56576,07/07/2018
482312,Ofline store,42659,Depok,Female,34,1088,52,56576,05/11/2018
257405,Ofline store,253030,Tangerang,Male,50,884,64,56576,24/08/2018
775182,Ofline store,440666,Depok,Female,50,884,64,56576,28/12/2018
338984,Ofline store,191468,Bogor,Male,50,884,64,56576,28/09/2018
776669,Ofline store,418080,Depok,Female,50,884,64,56576,29/12/2018
348824,Ofline store,45226,Bogor,Male,50,884,64,56576,02/10/2018
298499,Ofline store,286022,Depok,Male,34,1088,52,56576,12/09/2018
396507,Ofline store,335299,Jakarta,Female,50,884,64,56576,19/10/2018
454628,Ofline store,199978,Jakarta,Male,50,884,64,56576,31/10/2018
620119,Ofline store,420699,Depok,Female,50,884,64,56576,29/11/2018
528322,Ofline store,337338,Depok,Female,50,884,64,56576,15/11/2018
171445,Ofline store,146859,Depok,Male,50,884,64,56576,07/07/2018
536479,Ofline store,248330,Tangerang,Female,50,884,64,56576,16/11/2018
263915,Ofline store,332916,Tangerang,Female,50,884,64,56576,28/08/2018
581755,Ofline store,414216,Tangerang,Female,50,884,64,56576,24/11/2018
663619,Ofline store,400039,Jakarta,Male,39,1888,32,60416,05/12/2018
355089,Ofline store,290526,Jakarta,Male,39,1888,32,60416,04/10/2018
384317,Ofline store,364860,Jakarta,Male,39,1888,32,60416,16/10/2018
692103,Ofline store,361971,Jakarta,Female,39,1888,32,60416,08/12/2018
197289,Ofline store,305081,Depok,Female,39,1888,32,60416,23/07/2018
289706,Ofline store,288887,Depok,Female,39,1888,32,60416,07/09/2018
285144,Ofline store,333203,Depok,Female,39,1888,32,60416,05/09/2018
179827,Ofline store,206431,Depok,Male,39,1888,32,60416,13/07/2018
774573,Ofline store,440414,Jakarta,Male,39,1888,32,60416,28/12/2018
